SID,DID,Source,Destination,Passengers,Seats,Flights,Distance,Date,SPopulation,DPopulation
EWR,MIA,"Newark, NJ","Miami, FL",106,148,1,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",6154,6612,58,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",4369,4836,39,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",7184,7890,51,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",57,66,1,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",395,465,3,1086,200609,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2222,2394,21,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2235,2394,21,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",167,167,1,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",1950,2232,18,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",143,183,1,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",11273,12710,82,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",3157,3720,30,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",1835,2004,12,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,62,1,1086,200605,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",775,930,6,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",69,407,1,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",3373,3844,31,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",4252,4957,32,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",36,62,1,1086,200605,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",752,2256,8,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2109,2622,23,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",604,657,3,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",15571,19740,105,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",13501,16168,86,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",912,1099,5,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",15796,17296,92,1086,200607,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",117,188,1,1086,200607,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",1693,1999,13,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",784,1099,5,1086,200605,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",12708,16168,86,1086,200605,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",12823,15604,83,1086,200606,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,3,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",171,174,1,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2101,2480,20,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",164,172,1,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2724,3100,20,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2256,3085,20,1086,200606,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2038,2480,20,1086,200606,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",325,334,2,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",34,59,1,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",3552,4216,34,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",9668,10380,67,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,16,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",683,1974,7,1086,200603,18825633,10933486
TOL,OPF,"Toledo, OH","Miami, FL",0,0,1,1100,200605,673647,10933486
EWR,MIA,"Newark, NJ","Miami, FL",30,132,2,1086,200611,18825633,10933486
TOL,MIA,"Toledo, OH","Miami, FL",0,0,2,1107,200606,673647,10933486
EWR,MIA,"Newark, NJ","Miami, FL",4581,5244,46,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",4256,4464,36,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",87,219,1,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",17742,22936,122,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",1293,1364,11,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",128,136,1,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,1,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,14,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,3,1086,200611,18825633,10933486
TOL,MIA,"Toledo, OH","Miami, FL",0,0,1,1107,200601,673647,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,1,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",33,59,1,1086,200605,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",37,59,1,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2368,2450,14,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",3343,3841,23,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",3389,3844,31,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2697,3074,27,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",348,438,2,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,16,1086,200609,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,1,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",30,132,2,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",562,657,3,1086,200606,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",4532,4902,43,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,1,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,16,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",352,744,6,1086,200605,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",7017,8175,53,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",9611,11290,73,1086,200605,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2620,2964,26,1086,200605,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",140,167,1,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,13,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2516,3100,25,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",5290,6448,52,1086,200605,18825633,10933486
TOL,MIA,"Toledo, OH","Miami, FL",0,0,1,1107,200607,673647,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,1,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",7671,8804,71,1086,200606,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,1,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",3050,3348,27,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",18,18,1,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",4328,5332,43,1086,200609,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",366,438,2,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",3248,3844,31,1086,200607,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,15,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,1,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2730,3720,24,1086,200609,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",700,775,5,1086,200610,18825633,10933486
TOL,MIA,"Toledo, OH","Miami, FL",144,173,1,1107,200609,673647,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2527,2852,23,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",137,155,1,1086,200605,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",1427,1710,15,1086,200609,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",3826,4712,38,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",4807,5244,46,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",3867,4464,36,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",337,465,3,1086,200607,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",338,442,2,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",14587,16544,88,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2736,3720,30,1086,200609,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",74,118,2,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",143,148,1,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",6364,6726,59,1086,200607,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",6717,7440,60,1086,200607,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",431,525,3,1086,200607,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",246,296,2,1086,200609,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",164,167,1,1086,200607,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",248,310,2,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",282,310,2,1086,200607,18825633,10933486
TCM,MIA,"Tacoma, WA","Miami, FL",0,173,1,2725,200612,3259945,10933486
EWR,MIA,"Newark, NJ","Miami, FL",196,216,1,1086,200606,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",10968,15792,84,1086,200609,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",262,438,2,1086,200609,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",866,930,6,1086,200606,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",15365,16920,90,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",122,155,1,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",855,2256,8,1086,200602,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",226,438,2,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",13375,16732,89,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",15738,22560,120,1086,200601,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",599,657,3,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",14313,15792,84,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,19,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",567,886,4,1086,200611,18825633,10933486
TCM,MIA,"Tacoma, WA","Miami, FL",0,516,3,2725,200601,3259945,10933486
EWR,MIA,"Newark, NJ","Miami, FL",373,534,2,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",6502,7031,46,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",5856,6308,41,1086,200612,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",1224,1364,11,1086,200604,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",0,0,3,1086,200608,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",109,175,1,1086,200610,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",6,170,1,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",2013,2319,15,1086,200611,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",4215,4788,42,1086,200606,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",620,668,4,1086,200603,18825633,10933486
EWR,MIA,"Newark, NJ","Miami, FL",1296,1488,12,1086,200603,18825633,10933486
TPA,MIA,"Tampa, FL","Miami, FL",1745,3401,179,204,200608,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,170,1,0,200604,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",315,900,30,204,200608,2684639,10933486
OPF,MIA,"Miami, FL","Miami, FL",0,0,1,8,200610,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",2420,3363,177,204,200605,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",782,1260,42,204,200605,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",151,154,1,204,200607,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",113,124,1,204,200605,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",12799,21904,148,204,200609,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,173,1,204,200610,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,66,1,204,200610,2684639,10933486
BGR,MIA,"Bangor, ME","Miami, FL",7,18,1,1459,200610,148197,10933486
TPA,MIA,"Tampa, FL","Miami, FL",2048,3154,166,204,200604,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,0,1,204,200605,2684639,10933486
BGR,MIA,"Bangor, ME","Miami, FL",0,0,1,1459,200610,148197,10933486
TPA,MIA,"Tampa, FL","Miami, FL",812,1410,47,204,200604,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,0,1,204,200602,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",14483,20276,137,204,200602,2684639,10933486
BGR,MIA,"Bangor, ME","Miami, FL",0,0,1,1459,200611,148197,10933486
TPA,MIA,"Tampa, FL","Miami, FL",57,64,1,204,200607,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",620,752,4,204,200605,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",769,1260,42,204,200611,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",1693,2888,152,204,200611,2684639,10933486
BGR,MIA,"Bangor, ME","Miami, FL",0,0,2,1459,200601,148197,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,420,2,0,200611,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200604,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",14670,22940,155,204,200610,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200603,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",16780,21904,148,204,200612,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",18444,22940,155,204,200605,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",2105,3040,160,204,200602,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",681,1170,39,204,200602,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,172,1,204,200601,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,66,1,204,200601,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",120,188,1,204,200602,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",116,124,1,204,200606,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",15120,22939,155,204,200601,2684639,10933486
MIA,OPF,"Miami, FL","Miami, FL",0,0,1,8,200607,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200606,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,210,1,0,200607,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",12831,22052,149,204,200608,2684639,10933486
MIA,OPF,"Miami, FL","Miami, FL",0,0,6,8,200603,10933486,10933486
OPF,MIA,"Miami, FL","Miami, FL",0,0,1,8,200605,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",18995,23088,156,204,200603,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,170,1,0,200612,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",261,375,2,204,200603,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",16691,22940,155,204,200607,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",696,1260,42,204,200601,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",75,340,2,204,200604,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200606,10933486,10933486
MIA,OPF,"Miami, FL","Miami, FL",0,0,1,8,200609,10933486,10933486
MIA,OPF,"Miami, FL","Miami, FL",0,0,2,8,200605,10933486,10933486
BGR,MIA,"Bangor, ME","Miami, FL",0,0,3,1459,200602,148197,10933486
OPF,OPF,"Miami, FL","Miami, FL",0,0,1,0,200611,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,4,0,200606,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200609,10933486,10933486
DOV,MIA,"Dover, DE","Miami, FL",0,0,1,961,200601,148041,10933486
MIA,OPF,"Miami, FL","Miami, FL",0,0,1,8,200602,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",1150,2470,130,204,200610,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",1237,2370,79,204,200610,2684639,10933486
DOV,MIA,"Dover, DE","Miami, FL",0,0,1,961,200612,148041,10933486
DOV,MIA,"Dover, DE","Miami, FL",0,0,1,961,200612,148041,10933486
DOV,MIA,"Dover, DE","Miami, FL",0,0,1,961,200611,148041,10933486
TPA,MIA,"Tampa, FL","Miami, FL",2573,3553,187,204,200603,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",759,1020,34,204,200603,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",123,124,1,204,200611,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",2816,3800,200,204,200606,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",208,300,10,204,200606,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,64,1,204,200609,2684639,10933486
OCF,OPF,"Ocala, FL","Miami, FL",0,0,1,255,200604,313964,10933486
TPA,MIA,"Tampa, FL","Miami, FL",1299,2736,144,204,200609,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",16779,22200,150,204,200611,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,172,1,204,200604,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,519,3,204,200612,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200608,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",1964,3040,160,204,200612,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,3,0,200603,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",882,1320,44,204,200612,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",0,66,1,204,200604,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200604,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200605,10933486,10933486
MIA,OPF,"Miami, FL","Miami, FL",0,0,2,8,200608,10933486,10933486
OCF,OPF,"Ocala, FL","Miami, FL",0,0,2,255,200603,313964,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200609,10933486,10933486
MIA,OPF,"Miami, FL","Miami, FL",0,0,1,8,200611,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",7,30,1,204,200607,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,3,0,200607,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",2406,3876,204,204,200607,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200612,10933486,10933486
OMA,MIA,"Omaha, NE","Miami, FL",35,40,1,1393,200606,820051,10933486
TPA,MIA,"Tampa, FL","Miami, FL",98,250,1,204,200606,2684639,10933486
GYY,OPF,"Gary, IN","Miami, FL",0,0,1,1157,200605,9398855,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200611,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,3,0,200611,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200608,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,244,2,0,200610,10933486,10933486
GYY,OPF,"Gary, IN","Miami, FL",0,0,1,1157,200604,9398855,10933486
MIA,OPF,"Miami, FL","Miami, FL",0,0,2,8,200601,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,210,1,0,200610,10933486,10933486
OPF,MIA,"Miami, FL","Miami, FL",0,0,1,8,200601,10933486,10933486
OPF,MIA,"Miami, FL","Miami, FL",0,0,1,8,200609,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200610,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",17889,21904,148,204,200606,2684639,10933486
MIA,OPF,"Miami, FL","Miami, FL",0,0,2,8,200606,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",164,188,1,204,200606,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200612,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",140,267,1,204,200606,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",16349,22200,150,204,200604,2684639,10933486
TPA,MIA,"Tampa, FL","Miami, FL",2161,3420,180,204,200601,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200612,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200612,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",642,1710,57,204,200609,2684639,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200611,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,4,0,200610,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,2,0,200610,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200611,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200611,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200611,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,0,1,0,200610,10933486,10933486
MIA,MIA,"Miami, FL","Miami, FL",0,420,2,0,200609,10933486,10933486
TPA,MIA,"Tampa, FL","Miami, FL",34,66,1,204,200608,2684639,10933486
DFW,MIA,"Dallas, TX","Miami, FL",0,170,1,1121,200607,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",24570,28734,153,1121,200603,11998822,10933486
BOS,MIA,"Boston, MA","Miami, FL",25206,27448,146,1258,200611,8946954,10933486
BOS,MIA,"Boston, MA","Miami, FL",537,661,3,1258,200611,8946954,10933486
DFW,MIA,"Dallas, TX","Miami, FL",0,0,5,1121,200611,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",794,878,4,1121,200603,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",13026,15437,63,1121,200603,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",0,170,1,1121,200610,11998822,10933486
BOS,MIA,"Boston, MA","Miami, FL",181,266,1,1258,200611,8946954,10933486
DAY,MIA,"Dayton, OH","Miami, FL",0,0,3,998,200602,841558,10933486
DAL,MIA,"Dallas, TX","Miami, FL",31,66,1,1110,200602,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",817,1099,5,1121,200605,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1121,200610,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",11997,15543,63,1121,200605,11998822,10933486
DAL,MIA,"Dallas, TX","Miami, FL",40,60,1,1110,200602,11998822,10933486
BOS,MIA,"Boston, MA","Miami, FL",338,860,5,1258,200604,8946954,10933486
BOS,MIA,"Boston, MA","Miami, FL",0,66,1,1258,200604,8946954,10933486
DFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1121,200612,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",6792,8139,55,1121,200602,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",0,170,1,1121,200608,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",11,173,1,1121,200612,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",19830,24996,133,1121,200602,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",0,0,6,1121,200612,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",0,0,1,1121,200603,11998822,10933486
DAL,OPF,"Dallas, TX","Miami, FL",0,0,1,1106,200612,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",0,0,3,1121,200607,11998822,10933486
DAY,MIA,"Dayton, OH","Miami, FL",808,1056,24,998,200602,841558,10933486
DAL,OPF,"Dallas, TX","Miami, FL",0,0,2,1106,200601,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",8257,14047,57,1121,200608,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",655,870,4,1121,200608,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",16411,22792,154,1121,200609,11998822,10933486
DAY,MIA,"Dayton, OH","Miami, FL",969,1364,31,998,200601,841558,10933486
DFW,MIA,"Dallas, TX","Miami, FL",9926,13348,71,1121,200609,11998822,10933486
DFW,MIA,"Dallas, TX","Miami, FL",195,223,1,1121,200609,11998822,10933486
DAY,MIA,"Dayton, OH","Miami, FL",126,150,3,998,200603,841558,10933486
DFW,MIA,"Dallas, TX","Miami, FL",23151,28004,149,1121,200604,11998822,10933486
MLU,MIA,"Monroe, LA","Miami, FL",151,173,1,847,200611,172859,10933486
DAY,MIA,"Dayton, OH","Miami, FL",1009,1232,28,998,200603,841558,10933486
